bathrooms,bedrooms,price,square_feet,latitude,longitude,time,number_of_amenities
1.0,1.0,635,404,32.2264,-110.9438,1577359090,2
1.0,0.0,1975,405,42.3895,-71.1039,1577358335,1
1.0,2.0,1725,405,33.7606,-118.0806,1568774686,3
1.0,0.0,1495,405,38.9118,-77.0132,1577358558,4
1.0,1.0,1085,405,43.0531,-87.9659,1577360083,0
1.0,0.0,1085,405,39.7333,-104.914,1568747282,3
1.0,3.0,780,405,40.4448,-79.9725,1577015470,5
1.0,1.0,1670,406,34.1176,-118.3327,1568759880,3
1.0,0.0,1650,406,34.0372,-118.2972,1577360416,0
1.0,2.0,1025,406,40.1145,-88.2723,1577359076,4
1.0,0.0,950,407,33.5178,-112.0848,1577359297,4
1.0,0.0,2495,408,37.7599,-122.4379,1577358519,2
1.0,0.0,1225,408,40.4841,-74.4526,1577360395,0
1.0,2.0,1350,409,47.4826,-122.3023,1577358506,0
1.0,1.0,950,409,45.4913,-122.4185,1577360113,0
1.0,2.0,1450,410,38.7128,-77.1561,1577358563,2
1.0,0.0,950,410,40.4448,-79.9725,1577358882,2
1.0,2.0,925,410,30.3054,-97.7497,1577359645,0
1.0,1.0,925,410,30.3054,-97.7497,1577016823,0
1.0,2.0,859,410,30.3054,-97.7497,1577359646,0
1.0,1.0,695,410,39.8296,-75.0152,1568776883,2
1.0,2.0,595,410,42.0259,-93.6516,1577360424,0
1.0,2.0,595,410,42.0259,-93.6516,1577016819,0
1.0,1.0,560,410,35.1872,-101.8587,1577017091,0
1.0,1.0,420,410,41.2358,-80.7613,1568758918,1
1.0,2.0,965,411,30.3054,-97.7497,1577359525,2
1.0,2.0,1115,412,45.5209,-122.6979,1577014972,10
1.0,1.0,1039,413,41.8625,-87.6825,1576666252,0
1.0,2.0,1540,414,38.9118,-77.0132,1577358552,9
1.0,1.0,1300,414,45.5091,-122.6449,1577359974,0
1.0,2.0,895,414,30.3054,-97.7497,1577359522,0
1.0,1.0,750,414,39.0744,-94.5521,1577015090,3
1.0,2.0,715,414,36.9141,-76.2882,1568754078,1
1.0,2.0,1450,415,33.7489,-118.2867,1577358689,0
1.0,2.0,1300,415,40.0054,-75.1415,1576667775,0
1.0,1.0,1130,415,41.8625,-87.6825,1577359300,3
1.0,1.0,1015,415,41.8625,-87.6825,1577015593,1
1.0,2.0,999,415,30.3054,-97.7497,1577359669,0
1.0,0.0,699,415,33.5137,-86.7893,1577359095,3
1.0,0.0,699,415,33.5137,-86.7893,1577359095,2
1.0,1.0,650,415,36.0785,-94.1531,1577359036,12
1.0,2.0,1399,416,30.3054,-97.7497,1577359894,4
1.0,2.0,4000,417,37.7599,-122.4379,1577359216,1
1.0,3.0,2013,418,41.824,-71.4315,1577358646,11
1.0,2.0,1294,418,36.137,-86.783,1577359105,2
1.0,2.0,1175,418,45.5091,-122.6449,1577359184,7
1.0,2.0,875,418,39.0744,-94.5521,1577015085,2
1.0,0.0,2895,419,37.7599,-122.4379,1577358521,2
1.0,1.0,1890,419,42.3882,-83.1122,1577015924,4
1.0,1.0,2100,420,34.0372,-118.2972,1577360499,0
1.0,1.0,1640,420,34.0628,-118.2754,1568758168,6
1.0,1.0,1255,420,34.0372,-118.2972,1577358594,6
1.0,1.0,1250,420,41.8625,-87.6825,1577359513,0
1.0,1.0,1050,420,41.8625,-87.6825,1577360179,0
1.0,1.0,999,420,27.7873,-82.6772,1577017172,0
1.0,0.0,995,420,43.0724,-89.4003,1577359289,8
1.0,2.0,920,420,30.3054,-97.7497,1577359776,0
1.0,1.0,920,420,30.3054,-97.7497,1577359893,0
1.0,1.0,850,420,32.8212,-96.7853,1577358578,6
1.0,1.0,725,420,30.2091,-92.0348,1577358859,2
1.0,1.0,699,420,40.4969,-86.9659,1577015654,7
1.0,2.0,600,420,39.1471,-86.5136,1577359051,7
1.0,3.0,569,420,39.1471,-86.5136,1577359046,7
1.0,1.0,560,420,32.2264,-110.9438,1577358746,1
1.0,1.0,1295,422,47.616,-122.3275,1577360184,0
1.0,2.0,870,422,30.3054,-97.7497,1577359640,0
1.0,2.0,805,422,39.064,-94.5815,1577358663,3
1.0,2.0,685,422,40.0054,-75.1415,1577015419,4
1.0,3.0,1219,423,36.8961,-76.255,1577014838,9
1.0,2.0,885,423,61.1723,-149.8414,1577358616,1
1.0,0.0,1570,425,38.9118,-77.0132,1577359247,4
1.0,2.0,1405,425,47.7046,-122.1989,1577358502,1
1.0,1.0,1399,425,30.3054,-97.7497,1577014858,0
1.0,0.0,1350,425,34.0372,-118.2972,1577360352,0
1.0,2.0,1170,425,61.1723,-149.8414,1577358619,1
1.0,0.0,995,425,30.3054,-97.7497,1577359895,1
1.0,1.0,925,425,30.3054,-97.7497,1577016823,1
1.0,0.0,905,425,30.3054,-97.7497,1577359606,0
1.0,1.0,800,425,30.3054,-97.7497,1577360306,0
1.0,1.0,799,425,30.3054,-97.7497,1577359635,0
1.0,1.0,795,425,33.2572,-95.9291,1568767183,1
1.0,1.0,2135,426,38.9118,-77.0132,1577358397,8
1.0,1.0,2060,426,42.328,-71.071,1577358334,2
1.0,1.0,1295,426,45.5091,-122.6449,1577358679,9
1.0,2.0,1045,426,38.8562,-104.772,1577358733,2
1.0,0.0,899,426,32.2264,-110.9438,1577360270,0
1.0,1.0,814,426,41.8625,-87.6825,1577015583,0
1.0,2.0,1745,428,33.8412,-118.3572,1568771211,14
1.0,1.0,1395,428,40.722,-74.0644,1568779211,3
1.0,2.0,1249,428,41.8625,-87.6825,1577358588,14
1.0,2.0,1195,428,45.5091,-122.6449,1577014973,0
1.0,3.0,785,428,39.1679,-84.4933,1577014885,3
1.0,1.0,699,428,40.4969,-86.9659,1577358842,1
1.0,0.0,2695,429,37.7599,-122.4379,1577358520,2
1.0,1.0,1325,430,41.9643,-87.6502,1577359567,0
1.0,2.0,1125,430,43.0724,-89.4003,1577015506,1
1.0,0.0,895,430,40.4448,-79.9725,1577359563,0
1.0,1.0,895,430,41.3498,-72.1062,1568780790,5
1.0,1.0,845,430,41.3498,-72.1062,1568780703,5
1.0,2.0,800,430,30.3054,-97.7497,1577359679,3
1.0,2.0,775,430,41.3498,-72.1062,1568780793,5
1.0,2.0,775,430,41.3498,-72.1062,1568780975,5
1.0,2.0,765,430,41.3498,-72.1062,1568780959,5
1.0,2.0,765,430,41.3498,-72.1062,1568780660,5
1.0,0.0,650,430,39.0744,-94.5521,1577358658,3
1.0,1.0,645,430,41.0902,-81.5376,1568757242,1
1.0,2.0,1549,431,38.8738,-77.1055,1577359252,2
1.0,2.0,1530,431,47.7637,-122.118,1577358503,8
1.0,0.0,1500,431,37.7599,-122.4379,1577359461,0
1.0,1.0,3095,432,37.7599,-122.4379,1577358517,2
1.0,1.0,2509,432,37.7599,-122.4379,1577358430,5
1.0,2.0,890,432,30.3054,-97.7497,1577359482,3
1.0,2.0,1895,433,38.9118,-77.0132,1577358881,4
1.0,2.0,899,433,35.1211,-89.9517,1577359739,0
1.0,2.0,1645,434,30.3054,-97.7497,1577359808,3
1.0,3.0,1026,434,30.3054,-97.7497,1577359799,3
1.0,2.0,827,434,35.4718,-97.518,1568781073,7
1.0,1.0,1630,435,25.7603,-80.3005,1577358402,0
1.0,2.0,1250,435,45.5091,-122.6449,1577359943,0
1.0,2.0,1150,435,40.0054,-75.1415,1577016854,0
1.0,1.0,1344,436,42.2919,-71.4269,1577310517,3
1.0,0.0,895,437,30.3054,-97.7497,1577017172,0
1.0,1.0,1215,438,44.9855,-93.3023,1577015767,8
1.0,1.0,1100,438,45.5091,-122.6449,1577358674,4
1.0,2.0,1040,438,39.1679,-84.4933,1577014883,6
1.0,2.0,2995,439,37.7599,-122.4379,1577014858,1
1.0,3.0,949,440,28.5163,-81.3644,1577358399,5
1.0,2.0,899,440,30.3054,-97.7497,1577359742,0
1.0,2.0,881,440,30.3054,-97.7497,1577359894,2
1.0,0.0,879,440,33.5178,-112.0848,1577360260,1
1.0,1.0,835,440,35.0462,-85.2352,1577359991,0
1.0,1.0,740,440,29.4624,-98.5253,1577016022,2
1.0,1.0,635,440,38.8562,-104.772,1577360185,0
1.0,1.0,2795,441,37.7599,-122.4379,1577359097,2
1.0,1.0,2295,441,37.7599,-122.4379,1577360358,0
1.0,2.0,1270,441,45.5091,-122.6449,1577360021,0
1.0,2.0,989,441,30.5118,-97.6873,1577359816,4
1.0,1.0,1195,442,45.5223,-122.9416,1577360069,0
1.0,1.0,750,442,35.0462,-85.2352,1577359043,6
1.0,2.0,535,442,32.275,-95.3017,1568769793,3
1.0,2.0,535,442,32.275,-95.3017,1568769748,3
1.0,1.0,665,443,29.7714,-95.4343,1577358270,1
1.0,1.0,1250,444,45.5091,-122.6449,1577014992,7
1.0,1.0,837,444,30.3054,-97.7497,1577359784,3
1.0,2.0,830,444,61.1723,-149.8414,1577358614,1
1.0,2.0,2341,445,42.3895,-71.1039,1568753658,0
1.0,0.0,1295,445,45.5091,-122.6449,1577358682,9
1.0,1.0,1175,445,41.8625,-87.6825,1577015591,6
1.0,2.0,1530,446,42.0454,-87.6964,1577359305,7
1.0,1.0,1325,446,45.5091,-122.6449,1577014990,6
1.0,2.0,1099,446,38.6274,-90.304,1577358456,1
1.0,1.0,545,446,41.4729,-81.7374,1568749417,5
1.0,1.0,2895,447,37.7599,-122.4379,1577015137,2
1.0,0.0,2195,447,37.7599,-122.4379,1577359176,1
1.0,2.0,1684,447,30.3054,-97.7497,1577359832,4
1.0,2.0,1335,447,47.616,-122.3275,1577358502,0
1.0,1.0,895,447,30.6505,-97.6809,1577359524,3
1.0,1.0,775,447,40.1145,-88.2723,1577358874,3
1.0,1.0,675,447,32.8212,-96.7853,1577358756,0
1.0,1.0,2500,448,37.7599,-122.4379,1577360469,0
1.0,2.0,1729,448,30.3054,-97.7497,1577359826,8
1.0,2.0,1688,448,30.3054,-97.7497,1577359470,1
1.0,2.0,739,448,39.063,-94.5749,1577358662,3
1.0,1.0,950,449,42.3882,-83.1122,1577359577,0
1.0,2.0,820,449,38.8094,-104.8448,1577359134,2
1.0,0.0,3000,450,37.8651,-122.531,1577360331,0
1.0,1.0,1950,450,39.3191,-76.6126,1577359234,4
1.0,2.0,1818,450,38.9118,-77.0132,1577358451,5
1.0,0.0,1795,450,33.7834,-118.1506,1568776254,1
1.0,0.0,1750,450,37.7904,-122.2151,1577359743,0
1.0,1.0,1535,450,38.9118,-77.0132,1577359251,0
1.0,0.0,1495,450,34.0372,-118.2972,1577016987,0
1.0,2.0,1475,450,40.4448,-79.9725,1577359605,0
1.0,1.0,1365,450,41.8625,-87.6825,1576666282,2
1.0,1.0,1349,450,28.0076,-82.4792,1577358535,4
1.0,1.0,1345,450,34.0985,-117.466,1577015115,1
1.0,2.0,1299,450,44.9855,-93.3023,1575976948,8
1.0,0.0,1295,450,34.0372,-118.2972,1577359886,3
1.0,1.0,1225,450,30.5969,-96.3034,1577358910,12
1.0,2.0,1225,450,43.0724,-89.4003,1577359331,9
1.0,2.0,1200,450,47.5988,-122.1507,1577359356,2
1.0,2.0,1199,450,42.2711,-83.745,1577358535,3
1.0,1.0,1195,450,47.5968,-122.7026,1577360410,0
1.0,1.0,1195,450,40.7936,-74.1644,1568755423,2
1.0,2.0,1095,450,43.0531,-87.9659,1577015683,9
1.0,2.0,1073,450,47.8028,-122.2849,1568775847,9
1.0,1.0,1069,450,44.9855,-93.3023,1577016720,0
1.0,3.0,1041,450,30.3054,-97.7497,1577359662,0
1.0,0.0,1000,450,45.5091,-122.6449,1577360492,0
1.0,1.0,995,450,42.3882,-83.1122,1577360022,0
1.0,2.0,969,450,30.3054,-97.7497,1577359768,4
1.0,1.0,900,450,30.3054,-97.7497,1577359656,0
1.0,2.0,897,450,30.3054,-97.7497,1577359667,3
1.0,1.0,884,450,36.2548,-115.5263,1568752624,2
1.0,2.0,860,450,61.1738,-149.9301,1577358999,1
1.0,2.0,829,450,27.7873,-82.6772,1577359236,8
1.0,2.0,799,450,40.4969,-86.9659,1577358853,5
1.0,1.0,790,450,36.0402,-86.6385,1577358294,9
1.0,1.0,770,450,39.0744,-94.5521,1577359200,2
1.0,1.0,766,450,39.0744,-94.5521,1577359200,1
1.0,2.0,752,450,39.7953,-86.1387,1577359219,9
1.0,1.0,750,450,37.0867,-76.4941,1577358450,12
1.0,1.0,725,450,42.9112,-78.8171,1577359092,3
1.0,1.0,719,450,32.878,-96.7511,1568755854,3
1.0,2.0,687,450,29.6803,-95.1845,1577360311,0
1.0,1.0,675,450,39.9382,-75.1008,1576101825,1
1.0,1.0,655,450,39.1679,-84.4933,1577014873,7
1.0,2.0,650,450,39.0744,-94.5521,1577359196,5
1.0,3.0,635,450,37.0867,-76.4941,1577358647,3
1.0,1.0,600,450,40.1145,-88.2723,1577358732,0
1.0,0.0,595,450,39.1478,-94.5689,1577359195,2
1.0,0.0,575,450,39.1984,-96.6052,1577358466,5
1.0,1.0,500,450,37.7262,-89.2229,1577360567,0
1.0,0.0,490,450,37.7059,-85.8628,1577358944,5
1.0,1.0,475,450,35.5427,-100.9644,1576791708,1
1.0,1.0,2525,451,42.3739,-71.1155,1568752940,3
1.0,0.0,1818,451,38.9057,-76.9861,1576748622,14
1.0,3.0,1483,451,42.2081,-70.9524,1577358523,15
1.0,2.0,805,451,30.3054,-97.7497,1577359604,0
1.0,1.0,1796,452,38.9118,-77.0132,1577359354,0
1.0,3.0,605,452,32.6857,-96.6013,1568764973,4
1.0,1.0,1722,453,30.3054,-97.7497,1577359671,0
1.0,0.0,1650,453,33.9966,-118.4305,1576406194,3
1.0,1.0,3595,454,37.7599,-122.4379,1577359099,2
1.0,1.0,950,454,42.6742,-73.7936,1577360248,0
1.0,1.0,1250,455,45.5091,-122.6449,1577014987,7
1.0,1.0,570,455,32.2276,-110.8226,1577359176,11
1.0,0.0,550,455,32.2264,-110.9438,1577358742,3
1.0,2.0,1830,456,33.8412,-118.3572,1568771007,14
1.0,2.0,1795,456,33.8363,-118.333,1577358445,11
1.0,2.0,1612,456,38.9118,-77.0132,1577358459,6
1.0,1.0,835,456,43.0724,-89.4003,1577015699,2
1.0,2.0,825,456,37.0835,-113.5823,1577358942,9
1.0,1.0,825,456,33.4146,-111.766,1577358410,2
1.0,1.0,550,456,41.9419,-86.3526,1577358788,0
1.0,2.0,1230,457,43.6046,-116.2475,1577359357,4
1.0,1.0,2395,458,37.7599,-122.4379,1577359142,1
1.0,2.0,485,458,26.1605,-97.9198,1577359436,2
1.0,1.0,1275,459,45.5091,-122.6449,1577014992,8
1.0,2.0,1135,459,39.3191,-76.6126,1577358488,1
1.0,3.0,700,459,42.0259,-93.6516,1577359312,8
1.0,2.0,1695,460,41.3245,-72.9194,1577359971,5
1.0,1.0,1469,460,44.041,-123.1254,1577358432,3
1.0,3.0,1150,460,43.0531,-87.9659,1577360083,0
1.0,1.0,840,460,30.3054,-97.7497,1577359479,0
1.0,1.0,820,460,38.8562,-104.772,1577358634,1
1.0,0.0,815,460,61.1723,-149.8414,1577359001,1
1.0,1.0,805,460,38.8862,-104.7389,1568772495,4
1.0,2.0,785,460,38.8562,-104.772,1577359190,1
1.0,1.0,709,460,40.1145,-88.2723,1577358902,3
1.0,2.0,705,460,41.2399,-75.8848,1577360063,0
1.0,1.0,525,460,48.2469,-101.3017,1577359855,0
1.0,2.0,1125,461,47.4342,-120.3202,1577358470,2
1.0,2.0,1245,462,40.7061,-111.9048,1577358637,1
1.0,1.0,600,462,32.2264,-110.9438,1577358746,3
1.0,1.0,560,463,32.2264,-110.9438,1577358745,3
1.0,2.0,1905,464,41.8625,-87.6825,1577360152,5
1.0,1.0,890,464,30.3054,-97.7497,1577359810,3
1.0,1.0,705,464,39.8163,-98.5576,1577360300,0
1.0,2.0,1510,465,38.7999,-77.1072,1577359233,6
1.0,1.0,1475,465,33.761,-118.1284,1568775983,2
1.0,2.0,931,465,33.8694,-84.5196,1577358532,0
1.0,1.0,840,465,39.1679,-84.4933,1577360191,0
1.0,2.0,695,465,33.5944,-112.1837,1577017138,0
1.0,1.0,560,465,39.76,-94.8272,1576359227,3
1.0,1.0,3095,466,37.7599,-122.4379,1577015130,3
1.0,2.0,1330,467,44.9855,-93.3023,1577015498,0
2.0,2.0,689,467,41.0821,-81.5176,1568757923,4
1.0,1.0,1100,468,30.3054,-97.7497,1577359732,3
1.0,1.0,1099,468,42.9833,-71.4574,1568771659,2
1.0,1.0,1040,468,43.1689,-77.6289,1577359090,5
1.0,2.0,885,468,41.2562,-96.0404,1577360100,0
1.0,1.0,749,468,40.1145,-88.2723,1577359073,3
1.0,1.0,740,468,27.7332,-97.4058,1577359020,9
1.0,1.0,625,468,40.1171,-88.1889,1577358600,4
1.0,1.0,1395,469,45.5091,-122.6449,1577358675,9
1.0,1.0,1210,469,41.8625,-87.6825,1577358327,10
1.0,0.0,1100,469,40.4969,-86.9659,1577358858,6
1.0,1.0,2000,470,38.9118,-77.0132,1577358317,9
1.0,1.0,1995,470,37.8726,-122.2707,1577359868,0
1.0,2.0,1755,470,41.889,-87.6336,1577358593,0
1.0,1.0,1625,470,34.0628,-118.2754,1568758072,5
1.0,1.0,1570,470,38.9118,-77.0132,1577358749,2
1.0,1.0,1475,470,42.9833,-71.4574,1577359003,12
1.0,2.0,1040,470,40.4969,-86.9659,1577358855,2
1.0,1.0,1039,470,42.2711,-83.745,1577358424,2
1.0,2.0,1009,470,41.8625,-87.6825,1577015597,0
1.0,1.0,999,470,40.4969,-86.9659,1577358848,8
1.0,1.0,800,470,61.1723,-149.8414,1577359001,1
1.0,3.0,550,470,39.1676,-86.5,1577359046,4
1.0,1.0,3195,471,37.7599,-122.4379,1577014868,2
1.0,2.0,1500,471,41.8625,-87.6825,1577017001,0
1.0,1.0,3300,472,37.7599,-122.4379,1577015088,2
1.0,1.0,1206,472,39.1063,-77.1812,1577358554,6
1.0,2.0,1165,472,40.4448,-79.9725,1577359360,0
1.0,1.0,715,472,32.878,-96.7511,1568755739,8
1.0,2.0,1210,473,39.8999,-104.9442,1568753719,12
1.0,1.0,3395,474,37.7599,-122.4379,1577015069,1
1.0,3.0,960,474,33.6047,-112.2456,1577358412,3
1.0,3.0,855,474,28.5964,-81.3237,1577359120,9
1.0,1.0,1625,475,37.7904,-122.2151,1577359213,0
1.0,1.0,1350,475,45.5091,-122.6449,1577014990,5
1.0,1.0,1295,475,41.1908,-73.1965,1577359169,4
1.0,2.0,1150,475,45.4102,-122.7084,1577359995,0
1.0,0.0,1125,475,45.5091,-122.6449,1577360239,0
1.0,1.0,1095,475,26.1343,-80.233,1577359232,2
1.0,1.0,1050,475,33.7848,-84.3922,1577360238,0
1.0,1.0,940,475,30.228,-97.7183,1577359888,7
1.0,2.0,933,475,30.4433,-97.6282,1577359666,0
1.0,2.0,901,475,30.4433,-97.6282,1577359719,0
1.0,2.0,900,475,42.5286,-92.4509,1577358970,7
1.0,2.0,847,475,27.4849,-82.5345,1568745265,1
1.0,1.0,740,475,39.1679,-84.4933,1577014878,6
1.0,1.0,721,475,29.9142,-93.9383,1577359006,3
1.0,1.0,645,475,29.7714,-95.4343,1577358384,0
1.0,2.0,1200,476,30.3054,-97.7497,1577359785,3
1.0,1.0,845,476,32.8212,-96.7853,1577359299,3
1.0,1.0,690,476,39.9591,-75.2725,1577015418,2
1.0,3.0,1610,477,41.8871,-87.7901,1577359305,7
1.0,1.0,1350,477,45.5091,-122.6449,1577358676,3
1.0,1.0,835,477,32.9012,-96.7916,1568755222,1
1.0,1.0,785,477,32.9012,-96.7916,1568755286,1
1.0,1.0,3095,478,37.7599,-122.4379,1577015147,1
1.0,0.0,1875,478,37.5444,-121.982,1577358543,15
1.0,2.0,535,478,36.0723,-79.8196,1577360038,0
1.0,0.0,1708,479,39.0004,-77.1051,1577305127,0
1.0,0.0,1295,479,45.5091,-122.6449,1577359958,0
1.0,2.0,890,479,43.0133,-88.2374,1577358715,9
1.0,2.0,829,479,30.3054,-97.7497,1577359818,3
1.0,1.0,687,479,32.8212,-96.7853,1577359298,0
1.0,1.0,495,479,47.9299,-97.0173,1577359932,0
1.0,0.0,2650,480,40.7457,-73.9814,1570566843,1
1.0,0.0,1747,480,38.9348,-77.059,1577304907,0
1.0,2.0,1102,480,30.3054,-97.7497,1577359679,0
1.0,1.0,969,480,29.4624,-98.5253,1577358889,5
1.0,1.0,858,480,30.3054,-97.7497,1577359811,5
1.0,1.0,710,480,33.5178,-112.0848,1577360034,0
1.0,1.0,689,480,40.1145,-88.2723,1577359056,2
1.0,1.0,669,480,32.6924,-97.1324,1568774155,6
1.0,1.0,575,480,43.6309,-84.2394,1577015627,0
1.0,2.0,1538,481,39.736,-104.9819,1577358448,11
1.0,3.0,1145,481,33.0476,-96.7467,1577015567,7
1.0,1.0,1014,481,30.3054,-97.7497,1577359571,0
1.0,1.0,990,481,30.3054,-97.7497,1577359768,0
1.0,1.0,926,481,30.3054,-97.7497,1577359752,2
1.0,1.0,922,481,30.3054,-97.7497,1577359673,3
1.0,1.0,845,481,30.3054,-97.7497,1577359680,3
1.0,1.0,711,482,36.1554,-115.1733,1577358655,5
1.0,2.0,1926,483,38.9074,-77.0494,1577358442,2
1.0,1.0,1595,483,34.1656,-118.3916,1577017034,0
1.0,3.0,875,483,33.5178,-112.0848,1577358412,2
1.0,1.0,955,484,30.3054,-97.7497,1577359661,3
1.0,3.0,890,484,30.3054,-97.7497,1577359714,0
1.0,1.0,675,484,39.1103,-94.702,1577358659,12
1.0,1.0,450,484,39.1984,-96.6052,1577358802,1
1.0,1.0,4200,485,37.7599,-122.4379,1577359175,3
1.0,1.0,1220,485,41.8625,-87.6825,1577015599,0
1.0,1.0,1125,485,40.4969,-86.9659,1577358851,5
1.0,1.0,925,485,40.1145,-88.2723,1577359077,5
1.0,2.0,895,485,45.5091,-122.6449,1577359999,0
1.0,1.0,1499,486,39.7726,-105.0491,1568745069,2
1.0,2.0,1350,486,32.6197,-117.0226,1577359240,10
1.0,1.0,1235,486,45.5091,-122.6449,1577358678,10
1.0,1.0,1093,486,41.8625,-87.6825,1577015601,3
1.0,2.0,1360,487,40.4993,-74.5214,1577358998,5
1.0,1.0,859,487,30.3054,-97.7497,1577359826,4
1.0,3.0,615,487,37.1892,-93.2908,1577359028,10
1.0,2.0,2394,488,37.7599,-122.4379,1577358516,6
1.0,1.0,1799,488,21.3155,-157.8379,1577360183,0
1.0,2.0,1610,488,38.9348,-77.059,1577305116,0
1.0,1.0,1570,488,38.9348,-77.059,1577305166,0
1.0,1.0,1275,488,45.5091,-122.6449,1577359186,6
1.0,2.0,1185,488,40.7061,-111.9048,1577358638,12
1.0,1.0,1069,488,28.5163,-81.3644,1577358425,5
1.0,2.0,895,488,43.0152,-89.4529,1577358720,7
1.0,2.0,1537,489,33.9883,-118.0875,1568773017,7
1.0,1.0,1485,489,32.8479,-116.9881,1577015262,6
1.0,1.0,1427,489,33.9883,-118.0875,1568772991,11
1.0,2.0,1417,489,33.9883,-118.0875,1568772954,11
1.0,2.0,1397,489,33.9883,-118.0875,1568772939,6
1.0,2.0,1061,489,32.8212,-96.7853,1577358441,2
1.0,2.0,1575,490,33.9299,-117.8849,1577358690,0
1.0,1.0,1505,490,47.5988,-122.1507,1577358498,4
1.0,0.0,1500,490,34.0372,-118.2972,1577359926,0
1.0,2.0,1500,490,47.6869,-122.1896,1568774929,3
1.0,1.0,1250,490,41.4648,-81.6794,1577014872,8
1.0,1.0,1199,490,42.333,-122.8597,1577016705,0
1.0,2.0,1160,490,45.7896,-108.5306,1577359361,4
1.0,0.0,1130,490,45.5221,-123.1071,1577360136,0
1.0,1.0,909,490,37.2139,-77.4557,1568762493,3
1.0,2.0,800,490,41.2562,-96.0404,1577359162,9
1.0,2.0,790,490,40.1145,-88.2723,1577358876,3
1.0,2.0,650,490,29.4624,-98.5253,1577359980,3
1.0,1.0,1365,491,40.8625,-74.0748,1568782597,1
1.0,2.0,1249,491,44.9855,-93.3023,1575638373,11
1.0,2.0,1215,491,45.5091,-122.6449,1577360003,0
1.0,1.0,1000,491,30.5118,-97.6873,1577359843,8
1.0,1.0,919,491,30.3054,-97.7497,1577359756,3
1.0,1.0,869,491,30.3054,-97.7497,1577016866,0
1.0,2.0,1505,492,44.9855,-93.3023,1577358706,4
1.0,2.0,870,493,43.0257,-83.701,1577360138,0
1.0,2.0,750,493,40.4448,-79.9725,1577015470,4
1.0,1.0,995,494,45.6558,-122.5888,1577017101,0
1.0,3.0,620,494,38.8503,-104.7586,1568770698,4
1.0,2.0,3600,495,37.7599,-122.4379,1577358518,1
1.0,1.0,1825,495,37.6541,-122.0735,1577015124,4
1.0,2.0,1615,495,39.1649,-76.7156,1568776908,11
1.0,0.0,1495,495,33.7815,-118.1934,1568777464,4
1.0,2.0,1467,495,30.3054,-97.7497,1577016821,0
1.0,0.0,980,495,29.4624,-98.5253,1577358792,0
1.0,1.0,929,495,30.3054,-97.7497,1577359777,3
1.0,1.0,888,495,30.3054,-97.7497,1577359817,2
1.0,1.0,800,495,30.3054,-97.7497,1577016867,0
1.0,2.0,1776,496,34.0372,-118.2972,1577359357,0
1.0,2.0,1540,496,40.9151,-74.6004,1568769745,3
1.0,2.0,1375,496,44.9855,-93.3023,1577015732,9
1.0,2.0,1325,497,30.3054,-97.7497,1577359891,0
1.0,1.0,1295,497,44.9855,-93.3023,1577360243,0
1.0,2.0,1188,497,35.2016,-80.8124,1577015443,5
1.0,1.0,917,497,38.8562,-104.772,1576791350,12
1.0,2.0,1665,498,39.1649,-76.7156,1568777250,11
1.0,3.0,1065,498,30.3054,-97.7497,1577359837,0
1.0,2.0,1631,499,33.8056,-118.1696,1577358769,3
1.0,2.0,1310,499,45.5091,-122.6449,1577358681,6
1.0,2.0,817,499,35.1211,-89.9517,1577359102,10
1.0,2.0,799,499,43.1225,-89.2936,1577015723,11
1.0,1.0,2999,500,33.9943,-118.462,1568766849,5
1.0,1.0,2295,500,39.8163,-98.5576,1577015140,3
1.0,1.0,2250,500,37.7904,-122.2151,1577360001,0
1.0,1.0,2160,500,34.0939,-118.3801,1568760200,12
1.0,2.0,1995,500,33.852,-118.3759,1577360094,0
1.0,1.0,1885,500,34.0372,-118.2972,1575640803,3
1.0,1.0,1850,500,39.3191,-76.6126,1577015369,6
1.0,4.0,1799,500,41.8625,-87.6825,1577015589,10
1.0,1.0,1795,500,33.1201,-117.2858,1577360068,0
1.0,2.0,1700,500,38.9348,-77.059,1577305300,0
1.0,2.0,1695,500,37.7078,-122.1435,1577360076,0
1.0,0.0,1635,500,40.918,-73.7837,1577015793,2
1.0,1.0,1600,500,40.7029,-73.8797,1576792179,1
1.0,1.0,1599,500,28.0076,-82.4792,1577358405,4
1.0,1.0,1599,500,32.7876,-117.1265,1577360082,0
1.0,2.0,1595,500,33.9299,-117.8849,1577358691,0
1.0,1.0,1585,500,33.9299,-117.8849,1577358692,0
1.0,1.0,1495,500,32.7994,-116.9256,1577016187,0
1.0,2.0,1410,500,38.8488,-77.3296,1577358559,0
1.0,1.0,1395,500,41.8625,-87.6825,1577359304,2
1.0,1.0,1365,500,40.162,-105.1342,1577358607,5
1.0,1.0,1365,500,47.3851,-122.1882,1577358502,7
1.0,0.0,1350,500,33.7363,-117.8131,1577359735,0
1.0,2.0,1345,500,30.3054,-97.7497,1577359689,0
1.0,1.0,1326,500,47.3907,-122.2626,1568774629,0
1.0,2.0,1305,500,34.1132,-117.6615,1577358507,0
1.0,1.0,1300,500,42.1583,-122.6338,1577360202,0
1.0,2.0,1300,500,44.9405,-93.1027,1576666268,8
1.0,1.0,1295,500,32.7213,-117.1626,1577271595,4
1.0,1.0,1279,500,47.3907,-122.2626,1568774089,3
1.0,1.0,1250,500,38.992,-77.0056,1577015317,0
1.0,2.0,1248,500,44.9405,-93.1027,1577015705,0
